return,duration,dollar_pnl
5.507299270072993,1409,3018.0
7.681818181818182,253,2028.0
-1.0499999999999299,43,-348.5999999999767
-1.0500000000001386,32,-176.40000000002328
-1.05,5,-252.0
-1.050000000000112,24,-109.20000000001164
-1.0499999999999545,1,-268.79999999998836
0.5242718446601942,247,432.0
-1.0499999999999579,2,-289.79999999998836
5.198863636363637,257,1830.0
-1.0500000000000187,19,-655.2000000000116
-1.05000000000006,6,-407.4000000000233
-1.0500000000000498,8,-491.4000000000233
-1.0500000000029104,1,-8.400000000023283
-1.05,1,-21.0
2.9423076923076925,2523,1530.0
-1.05,4,-357.0
-1.0499999999999812,236,-646.7999999999884
-1.0499999999999798,43,-604.7999999999884
3.6186440677966103,993,854.0
9.205479452054794,1071,2688.0
-1.0500000000000478,2,-256.20000000001164
-1.050000000000029,11,-424.2000000000117
-1.050000000000033,3,-743.4000000000233
-1.049999999999984,1218,-1524.599999999977
-1.0500000000001573,2,-155.40000000002328
-1.0499999999999143,1,-142.79999999998836
-1.0500000000001386,1,-88.20000000001164
-1.0500000000003424,2,-71.40000000002328
-1.05,2,-105.0
-1.050000000000018,3,-676.2000000000116
-1.05,9,-168.0
-1.05,117,-336.0
-1.0499999999998997,14,-243.59999999997672
-1.0499999999999339,7,-184.79999999998836
-1.0499999999992724,7,-33.59999999997672
-1.05,52,-399.0
-1.0499999999999299,9,-348.5999999999767
13.723684210526315,4935,2086.0
-1.0499999999999405,81,-205.79999999998836
14.392857142857142,7919,4836.0
-1.0500000000000633,9,-386.4000000000233
2.197080291970803,1329,1204.0
1.9072847682119205,270,1152.0
-1.0500000000000633,39,-193.20000000001164
-1.050000000000485,1,-25.20000000001164
-1.050000000000044,8,-277.20000000001164
-1.050000000000094,27,-130.20000000001164
-1.050000000000057,9,-428.4000000000233
-1.05,557,-462.0
-1.049999999999747,9,-96.59999999997672
-1.0499999999998646,6,-180.59999999997672
-1.050000000000094,3,-260.4000000000233
-1.0500000000001386,1,-88.20000000001164
-1.05,1,-21.0
-1.0500000000008316,1,-29.400000000023283
-1.0499999999995522,67,-54.59999999997672
-1.05,70,-693.0
-1.0500000000001573,1,-155.40000000002328
1.3983050847457628,14,660.0
0.2922077922077922,1,180.0
